day,date,time,operator,branch,driver,temperature,bill,pizzas,free_wine,got_wine,discount_customer
Friday,30-May-14,22.64008792,Melissa,East,Mario,75.89256081,18.9,1,0,0,1
Friday,30-May-14,45.4886327,Melissa,Centre,Bruno,64.96798181,49.6,2,1,1,0
Friday,30-May-14,33.3335073,Laura,West,Salvatore,72.87414115,44.2,2,0,0,1
Friday,30-May-14,34.96333342,Melissa,East,Salvatore,61.25585089,50.3,2,0,0,1
Friday,30-May-14,22.46552209,Laura,East,Salvatore,76.46743383,32.6,1,0,0,0
Friday,30-May-14,43.68105952,Melissa,Centre,Luigi,63.6284954,35.1,5,1,1,1
Friday,30-May-14,28.37367168,Melissa,Centre,Bruno,68.32205785,41.6,2,0,0,1
Friday,30-May-14,40.42854748,Laura,West,Bruno,63.96718332,40.2,3,1,1,0
Friday,30-May-14,30.09631574,Laura,West,Mario,56.28485825,33.4,3,0,0,0
Friday,30-May-14,23.59396072,Laura,East,Bruno,67.62244842,23.8,1,0,0,0
Friday,30-May-14,33.56752564,Melissa,Centre,Salvatore,52.97321355,52.4,4,0,0,0
Friday,30-May-14,29.95781202,Laura,East,Mario,64.93696346,43.8,3,0,0,0
Friday,30-May-14,32.27218816,Laura,East,Luigi,61.14746255,34.9,3,0,0,1
Friday,30-May-14,30.79278885,Laura,East,Luigi,71.74179121,28,1,0,0,1
Friday,30-May-14,39.83162029,Melissa,East,Bruno,64.90900548,61.4,3,0,0,0
Friday,30-May-14,28.42583341,Melissa,Centre,Mario,60.84652409,36,2,0,0,0
Friday,30-May-14,26.33128506,Melissa,West,Mario,48.98510771,36.7,1,0,0,0
Friday,30-May-14,33.17860505,Laura,West,Bruno,56.99453524,31,2,0,0,0
Friday,30-May-14,31.80846391,Melissa,East,Mario,53.72355951,30,3,0,0,0
Friday,30-May-14,30.51772807,Melissa,East,Salvatore,71.04987313,46.3,2,0,0,0
Friday,30-May-14,36.67964236,Melissa,Centre,Bruno,60.29811203,45.1,3,0,0,0
Friday,30-May-14,28.33914932,Laura,East,Mario,67.01691859,25.6,3,0,0,0
Friday,30-May-14,36.1041696,Melissa,West,Salvatore,58.38010937,49.6,3,0,0,0
Friday,30-May-14,31.76415913,Melissa,East,Bruno,71.27257666,24.5,4,0,0,0
Friday,30-May-14,37.55363156,Melissa,East,Mario,63.74899683,42.1,3,0,0,0
Friday,30-May-14,26.96190475,Melissa,East,Salvatore,75.25619415,28,3,0,0,0
Friday,30-May-14,47.0367896,Laura,Centre,Luigi,55.20428068,41.6,4,1,1,0
Friday,30-May-14,35.22976187,Laura,West,Mario,71.28608316,27.4,4,0,0,0
Friday,30-May-14,24.42573923,Laura,East,Luigi,58.05840084,31.8,2,0,0,1
Friday,30-May-14,34.73326582,Laura,Centre,Bruno,59.05501101,43.4,4,0,0,0
Friday,30-May-14,36.92408346,Laura,East,Salvatore,62.84586005,15.6,1,0,0,1
Saturday,31-May-14,28.80367253,Melissa,East,Luigi,50.49106234,29.8,1,0,0,0
Saturday,31-May-14,29.57178748,Melissa,Centre,Domenico,70.8499476,33.8,1,0,0,1
Saturday,31-May-14,31.67634938,Melissa,West,Domenico,70.29796955,59.7,3,0,0,0
Saturday,31-May-14,23.76736407,Melissa,West,Domenico,73.49470262,23,1,0,0,0
Saturday,31-May-14,25.70024418,Laura,East,Domenico,73.28314113,35.6,2,0,0,0
Saturday,31-May-14,41.12205985,Melissa,Centre,Salvatore,63.44371266,52.2,4,1,1,0
Saturday,31-May-14,32.65653294,Laura,East,Mario,70.21312018,42.3,4,0,0,0
Saturday,31-May-14,28.48066138,Melissa,West,Luigi,68.25216088,37.2,1,0,0,0
Saturday,31-May-14,47.27931651,Melissa,West,Bruno,59.48804891,42.7,3,1,1,0
Saturday,31-May-14,29.57619891,Melissa,East,Salvatore,60.02763659,36.7,2,0,0,1
Saturday,31-May-14,38.07306134,Melissa,Centre,Mario,49.97441417,38.4,4,0,0,0
Saturday,31-May-14,32.12349363,Melissa,East,Mario,67.40751779,46.4,2,0,0,1
Saturday,31-May-14,35.21648653,Melissa,West,Luigi,61.50980987,37,2,0,0,1
Saturday,31-May-14,27.35947939,Laura,Centre,Domenico,57.94544796,53,2,0,0,1
Saturday,31-May-14,30.66684341,Melissa,Centre,Bruno,66.87234103,53.8,3,0,0,1
Saturday,31-May-14,27.45496807,Melissa,East,Luigi,63.6322133,47.7,2,0,0,0
Saturday,31-May-14,25.78478294,Laura,East,Luigi,63.31682015,43.5,5,0,0,1
Saturday,31-May-14,34.89259242,Laura,West,Mario,70.72375569,31.5,2,0,0,0
Saturday,31-May-14,35.28230067,Melissa,West,Luigi,57.28017869,54.5,3,0,0,0
Saturday,31-May-14,28.09136431,Laura,East,Mario,69.20633433,45.1,2,0,0,1
Saturday,31-May-14,47.25235565,Laura,Centre,Bruno,57.79677375,39.9,7,1,1,1
Saturday,31-May-14,37.72636397,Laura,Centre,Bruno,60.42161818,58.1,3,0,0,0
Saturday,31-May-14,43.47906544,Melissa,West,Domenico,55.93895095,28.7,3,1,0,0
Saturday,31-May-14,35.72672597,Melissa,East,Luigi,69.88778845,32,3,0,0,1
Saturday,31-May-14,21.31446976,Laura,East,Domenico,74.90202413,29.7,5,0,0,1
Saturday,31-May-14,36.73513203,Laura,West,Salvatore,56.15431496,55.1,7,0,0,0
Saturday,31-May-14,30.59713561,Laura,West,Domenico,66.24100496,58.6,2,0,0,0
Saturday,31-May-14,39.61529277,Laura,West,Luigi,60.80230978,39.2,1,0,0,0
Saturday,31-May-14,35.21520472,Laura,Centre,Salvatore,56.303326,47.1,4,0,0,0
Saturday,31-May-14,30.63879126,Laura,East,Domenico,66.67234923,25.2,1,0,0,0
Saturday,31-May-14,34.35696524,Laura,Centre,Bruno,61.16477299,50.4,3,0,0,0
Saturday,31-May-14,34.23362218,Laura,West,Bruno,66.91445619,52,7,0,0,1
Saturday,31-May-14,37.8667824,Melissa,West,Bruno,56.22961843,55.8,6,0,0,0
Saturday,31-May-14,40.86871724,Laura,West,Luigi,65.63442266,37.2,3,1,1,0
Saturday,31-May-14,42.31476716,Laura,Centre,Salvatore,66.35178894,48.5,4,1,1,0
Saturday,31-May-14,29.13345891,Laura,East,Salvatore,61.44568284,38.9,2,0,0,0
Saturday,31-May-14,42.41926415,Melissa,Centre,Salvatore,64.76122543,52.9,4,1,1,1
Saturday,31-May-14,26.36247216,Laura,Centre,Domenico,66.16404123,45.6,2,0,0,0
Saturday,31-May-14,34.32362687,Laura,Centre,Luigi,47.16328757,71.3,4,0,0,1
Saturday,31-May-14,39.17277862,Laura,East,Domenico,54.04255428,31.4,3,0,0,0
Saturday,31-May-14,36.29089329,Melissa,West,Salvatore,57.27153985,40,2,0,0,0
Saturday,31-May-14,42.90127718,Melissa,Centre,Bruno,55.9646694,49.8,4,1,1,1
Saturday,31-May-14,38.63942013,Laura,West,Mario,63.12642423,46.7,4,0,0,0
Saturday,31-May-14,33.81297061,Laura,East,Domenico,56.30272745,32,1,0,0,0
Saturday,31-May-14,33.14008002,Laura,Centre,Luigi,57.97716815,45.7,3,0,0,1
Saturday,31-May-14,36.88054621,Laura,Centre,Salvatore,52.795834,39,5,0,0,1
Saturday,31-May-14,35.73753383,Melissa,West,Bruno,58.64275877,42.7,3,0,0,0
