# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-06 16:01:15 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06730200
#            TS   parameter     statistic     Description
#         17663       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	17663_00060_00003	17663_00060_00003_cd
USGS	06730200	1988-08-12	196	A
USGS	06730200	1988-08-13	193	A
USGS	06730200	1988-08-14	199	A
USGS	06730200	1988-08-15	207	A
USGS	06730200	1988-08-16	202	A
USGS	06730200	1988-08-17	213	A
USGS	06730200	1988-08-18	205	A
USGS	06730200	1988-08-19	190	A
USGS	06730200	1988-08-20	153	A
USGS	06730200	1988-08-21	135	A
USGS	06730200	1988-08-22	100	A
USGS	06730200	1988-08-23	99	A
USGS	06730200	1988-08-24	101	A
USGS	06730200	1988-08-25	89	A
USGS	06730200	1988-08-26	78	A
USGS	06730200	1988-08-27	92	A
USGS	06730200	1988-08-28	84	A
USGS	06730200	1988-08-29	66	A
USGS	06730200	1988-08-30	59	A
USGS	06730200	1988-08-31	60	A
USGS	06730200	1988-09-01	64	A
USGS	06730200	1988-09-02	68	A
USGS	06730200	1988-09-03	62	A
USGS	06730200	1988-09-04	62	A
USGS	06730200	1988-09-05	58	A
USGS	06730200	1988-09-06	64	A
USGS	06730200	1988-09-07	60	A
USGS	06730200	1988-09-08	60	A
USGS	06730200	1988-09-09	68	A
USGS	06730200	1988-09-10	64	A
USGS	06730200	1988-09-11	74	A
USGS	06730200	1988-09-12	113	A
USGS	06730200	1988-09-13	84	A
USGS	06730200	1988-09-14	95	A
USGS	06730200	1988-09-15	87	A
USGS	06730200	1988-09-16	60	A
USGS	06730200	1988-09-17	61	A
USGS	06730200	1988-09-18	60	A
USGS	06730200	1988-09-19	54	A
USGS	06730200	1988-09-20	52	A
USGS	06730200	1988-09-21	49	A
USGS	06730200	1988-09-22	50	A
USGS	06730200	1988-09-23	39	A
USGS	06730200	1988-09-24	29	A
USGS	06730200	1988-09-25	31	A
USGS	06730200	1988-09-26	38	A
USGS	06730200	1988-09-27	37	A
USGS	06730200	1988-09-28	34	A
USGS	06730200	1988-09-29	34	A
USGS	06730200	1988-09-30	37	A
USGS	06730200	1988-10-01	41	A
USGS	06730200	1988-10-02	35	A
USGS	06730200	1988-10-03	35	A
USGS	06730200	1988-10-04	37	A
USGS	06730200	1988-10-05	46	A
USGS	06730200	1988-10-06	42	A
USGS	06730200	1988-10-07	36	A
USGS	06730200	1988-10-08	38	A
USGS	06730200	1988-10-09	36	A
USGS	06730200	1988-10-10	34	A
USGS	06730200	1988-10-11	35	A
USGS	06730200	1988-10-12	40	A
USGS	06730200	1988-10-13	44	A
USGS	06730200	1988-10-14	45	A
USGS	06730200	1988-10-15	43	A
USGS	06730200	1988-10-16	40	A
USGS	06730200	1988-10-17	38	A
USGS	06730200	1988-10-18	36	A
USGS	06730200	1988-10-19	44	A
USGS	06730200	1988-10-20	41	A
USGS	06730200	1988-10-21	38	A
USGS	06730200	1988-10-22	36	A
USGS	06730200	1988-10-23	37	A
USGS	06730200	1988-10-24	39	A
USGS	06730200	1988-10-25	39	A
USGS	06730200	1988-10-26	38	A
USGS	06730200	1988-10-27	40	A
USGS	06730200	1988-10-28	42	A
USGS	06730200	1988-10-29	44	A
USGS	06730200	1988-10-30	42	A
USGS	06730200	1988-10-31	45	A
USGS	06730200	1988-11-01	39	A
USGS	06730200	1988-11-02	36	A
USGS	06730200	1988-11-03	33	A
USGS	06730200	1988-11-04	32	A
USGS	06730200	1988-11-05	57	A
USGS	06730200	1988-11-06	48	A
USGS	06730200	1988-11-07	49	A
USGS	06730200	1988-11-08	49	A
USGS	06730200	1988-11-09	64	A
USGS	06730200	1988-11-10	54	A
USGS	06730200	1988-11-11	60	A
USGS	06730200	1988-11-12	54	A
USGS	06730200	1988-11-13	54	A
USGS	06730200	1988-11-14	53	A
USGS	06730200	1988-11-15	64	A
USGS	06730200	1988-11-16	54	A
USGS	06730200	1988-11-17	48	A
USGS	06730200	1988-11-18	48	A
USGS	06730200	1988-11-19	47	A
USGS	06730200	1988-11-20	46	A
USGS	06730200	1988-11-21	45	A
USGS	06730200	1988-11-22	45	A
USGS	06730200	1988-11-23	47	A
USGS	06730200	1988-11-24	50	A
USGS	06730200	1988-11-25	45	A
USGS	06730200	1988-11-26	44	A
USGS	06730200	1988-11-27	43	A
USGS	06730200	1988-11-28	51	A
USGS	06730200	1988-11-29	55	A
USGS	06730200	1988-11-30	53	A
USGS	06730200	1988-12-01	55	A
USGS	06730200	1988-12-02	53	A
USGS	06730200	1988-12-03	51	A
USGS	06730200	1988-12-04	42	A
USGS	06730200	1988-12-05	59	A
USGS	06730200	1988-12-06	53	A
USGS	06730200	1988-12-07	69	A
USGS	06730200	1988-12-08	63	A
USGS	06730200	1988-12-09	69	A
USGS	06730200	1988-12-10	76	A
USGS	06730200	1988-12-11	56	A
USGS	06730200	1988-12-12	79	A
USGS	06730200	1988-12-13	78	A
USGS	06730200	1988-12-14	74	A
USGS	06730200	1988-12-15	83	A
USGS	06730200	1988-12-16	89	A
USGS	06730200	1988-12-17	104	A
USGS	06730200	1988-12-18	92	A
USGS	06730200	1988-12-19	91	A
USGS	06730200	1988-12-20	84	A
USGS	06730200	1988-12-21	97	A
USGS	06730200	1988-12-22	86	A
USGS	06730200	1988-12-23	83	A
USGS	06730200	1988-12-24	82	A
USGS	06730200	1988-12-25	86	A
USGS	06730200	1988-12-26	76	A
USGS	06730200	1988-12-27	81	A
USGS	06730200	1988-12-28	59	A
USGS	06730200	1988-12-29	91	A
USGS	06730200	1988-12-30	71	A
USGS	06730200	1988-12-31	89	A
USGS	06730200	1989-01-01	78	A
USGS	06730200	1989-01-02	88	A
USGS	06730200	1989-01-03	99	A
USGS	06730200	1989-01-04	77	A
USGS	06730200	1989-01-05	65	A
USGS	06730200	1989-01-06	51	A
USGS	06730200	1989-01-07	60	A
USGS	06730200	1989-01-08	49	A
USGS	06730200	1989-01-09	44	A
USGS	06730200	1989-01-10	58	A
USGS	06730200	1989-01-11	48	A
USGS	06730200	1989-01-12	47	A
USGS	06730200	1989-01-13	48	A
USGS	06730200	1989-01-14	52	A
USGS	06730200	1989-01-15	48	A
USGS	06730200	1989-01-16	35	A
USGS	06730200	1989-01-17	62	A
USGS	06730200	1989-01-18	48	A
USGS	06730200	1989-01-19	48	A
USGS	06730200	1989-01-20	49	A
USGS	06730200	1989-01-21	51	A
USGS	06730200	1989-01-22	49	A
USGS	06730200	1989-01-23	48	A
USGS	06730200	1989-01-24	46	A
USGS	06730200	1989-01-25	42	A
USGS	06730200	1989-01-26	43	A
USGS	06730200	1989-01-27	44	A
USGS	06730200	1989-01-28	41	A
USGS	06730200	1989-01-29	46	A
USGS	06730200	1989-01-30	53	A
USGS	06730200	1989-01-31	57	A
USGS	06730200	1989-02-01	51	A
USGS	06730200	1989-02-02	43	A
USGS	06730200	1989-02-03	42	A
USGS	06730200	1989-02-04	39	A
USGS	06730200	1989-02-05	44	A
USGS	06730200	1989-02-06	43	A
USGS	06730200	1989-02-07	44	A
USGS	06730200	1989-02-08	44	A
USGS	06730200	1989-02-09	44	A
USGS	06730200	1989-02-10	47	A
USGS	06730200	1989-02-11	53	A
USGS	06730200	1989-02-12	54	A
USGS	06730200	1989-02-13	52	A
USGS	06730200	1989-02-14	50	A
USGS	06730200	1989-02-15	49	A
USGS	06730200	1989-02-16	39	A
USGS	06730200	1989-02-17	37	A
USGS	06730200	1989-02-18	37	A
USGS	06730200	1989-02-19	39	A
USGS	06730200	1989-02-20	43	A
USGS	06730200	1989-02-21	42	A
USGS	06730200	1989-02-22	43	A
USGS	06730200	1989-02-23	52	A
USGS	06730200	1989-02-24	55	A
USGS	06730200	1989-02-25	45	A
USGS	06730200	1989-02-26	45	A
USGS	06730200	1989-02-27	45	A
USGS	06730200	1989-02-28	41	A
USGS	06730200	1989-03-01	33	A
USGS	06730200	1989-03-02	35	A
USGS	06730200	1989-03-03	39	A
USGS	06730200	1989-03-04	47	A
USGS	06730200	1989-03-05	34	A
USGS	06730200	1989-03-06	36	A
USGS	06730200	1989-03-07	32	A
USGS	06730200	1989-03-08	32	A
USGS	06730200	1989-03-09	31	A
USGS	06730200	1989-03-10	30	A
USGS	06730200	1989-03-11	31	A
USGS	06730200	1989-03-12	31	A
USGS	06730200	1989-03-13	31	A
USGS	06730200	1989-03-14	29	A
USGS	06730200	1989-03-15	28	A
USGS	06730200	1989-03-16	30	A
USGS	06730200	1989-03-17	28	A
USGS	06730200	1989-03-18	34	A
USGS	06730200	1989-03-19	28	A
USGS	06730200	1989-03-20	30	A
USGS	06730200	1989-03-21	31	A
USGS	06730200	1989-03-22	28	A
USGS	06730200	1989-03-23	29	A
USGS	06730200	1989-03-24	26	A
USGS	06730200	1989-03-25	30	A
USGS	06730200	1989-03-26	25	A
USGS	06730200	1989-03-27	32	A
USGS	06730200	1989-03-28	26	A
USGS	06730200	1989-03-29	24	A
USGS	06730200	1989-03-30	36	A
USGS	06730200	1989-03-31	30	A
USGS	06730200	1989-04-01	26	A
USGS	06730200	1989-04-02	27	A
USGS	06730200	1989-04-03	26	A
USGS	06730200	1989-04-04	27	A
USGS	06730200	1989-04-05	26	A
USGS	06730200	1989-04-06	26	A
USGS	06730200	1989-04-07	25	A
USGS	06730200	1989-04-08	26	A
USGS	06730200	1989-04-09	28	A
USGS	06730200	1989-04-10	31	A
USGS	06730200	1989-04-11	28	A
USGS	06730200	1989-04-12	28	A
USGS	06730200	1989-04-13	27	A
USGS	06730200	1989-04-14	27	A
USGS	06730200	1989-04-15	26	A
USGS	06730200	1989-04-16	26	A
USGS	06730200	1989-04-17	29	A
USGS	06730200	1989-04-18	27	A
USGS	06730200	1989-04-19	28	A
USGS	06730200	1989-04-20	28	A
USGS	06730200	1989-04-21	29	A
USGS	06730200	1989-04-22	30	A
USGS	06730200	1989-04-23	29	A
USGS	06730200	1989-04-24	33	A
USGS	06730200	1989-04-25	43	A
USGS	06730200	1989-04-26	66	A
USGS	06730200	1989-04-27	75	A
USGS	06730200	1989-04-28	89	A
USGS	06730200	1989-04-29	89	A
USGS	06730200	1989-04-30	96	A
USGS	06730200	1989-05-01	91	A
USGS	06730200	1989-05-02	101	A
USGS	06730200	1989-05-03	97	A
USGS	06730200	1989-05-04	81	A
USGS	06730200	1989-05-05	85	A
USGS	06730200	1989-05-06	84	A
USGS	06730200	1989-05-07	69	A
USGS	06730200	1989-05-08	71	A
USGS	06730200	1989-05-09	83	A
USGS	06730200	1989-05-10	118	A
USGS	06730200	1989-05-11	169	A
USGS	06730200	1989-05-12	172	A
USGS	06730200	1989-05-13	170	A
USGS	06730200	1989-05-14	213	A
USGS	06730200	1989-05-15	158	A
USGS	06730200	1989-05-16	135	A
USGS	06730200	1989-05-17	135	A
USGS	06730200	1989-05-18	123	A
USGS	06730200	1989-05-19	123	A
USGS	06730200	1989-05-20	122	A
USGS	06730200	1989-05-21	137	A
USGS	06730200	1989-05-22	155	A
USGS	06730200	1989-05-23	157	A
USGS	06730200	1989-05-24	164	A
USGS	06730200	1989-05-25	165	A
USGS	06730200	1989-05-26	178	A
USGS	06730200	1989-05-27	146	A
USGS	06730200	1989-05-28	110	A
USGS	06730200	1989-05-29	106	A
USGS	06730200	1989-05-30	133	A
USGS	06730200	1989-05-31	205	A
USGS	06730200	1989-06-01	181	A
USGS	06730200	1989-06-02	169	A
USGS	06730200	1989-06-03	270	A
USGS	06730200	1989-06-04	285	A
USGS	06730200	1989-06-05	180	A
USGS	06730200	1989-06-06	133	A
USGS	06730200	1989-06-07	121	A
USGS	06730200	1989-06-08	85	A
USGS	06730200	1989-06-09	113	A
USGS	06730200	1989-06-10	80	A
USGS	06730200	1989-06-11	65	A
USGS	06730200	1989-06-12	75	A
USGS	06730200	1989-06-13	77	A
USGS	06730200	1989-06-14	67	A
USGS	06730200	1989-06-15	70	A
USGS	06730200	1989-06-16	64	A
USGS	06730200	1989-06-17	68	A
USGS	06730200	1989-06-18	91	A
USGS	06730200	1989-06-19	82	A
USGS	06730200	1989-06-20	81	A
USGS	06730200	1989-06-21	118	A
USGS	06730200	1989-06-22	161	A
USGS	06730200	1989-06-23	154	A
USGS	06730200	1989-06-24	178	A
USGS	06730200	1989-06-25	180	A
USGS	06730200	1989-06-26	187	A
USGS	06730200	1989-06-27	187	A
USGS	06730200	1989-06-28	177	A
USGS	06730200	1989-06-29	114	A
USGS	06730200	1989-06-30	147	A
USGS	06730200	1989-07-01	144	A
USGS	06730200	1989-07-02	149	A
USGS	06730200	1989-07-03	176	A
USGS	06730200	1989-07-04	172	A
USGS	06730200	1989-07-05	167	A
USGS	06730200	1989-07-06	191	A
USGS	06730200	1989-07-07	209	A
USGS	06730200	1989-07-08	230	A
USGS	06730200	1989-07-09	244	A
USGS	06730200	1989-07-10	252	A
USGS	06730200	1989-07-11	296	A
USGS	06730200	1989-07-12	331	A
USGS	06730200	1989-07-13	310	A
USGS	06730200	1989-07-14	275	A
USGS	06730200	1989-07-15	237	A
USGS	06730200	1989-07-16	220	A
USGS	06730200	1989-07-17	241	A
USGS	06730200	1989-07-18	235	A
USGS	06730200	1989-07-19	206	A
USGS	06730200	1989-07-20	193	A
USGS	06730200	1989-07-21	207	A
USGS	06730200	1989-07-22	212	A
USGS	06730200	1989-07-23	219	A
USGS	06730200	1989-07-24	242	A
USGS	06730200	1989-07-25	241	A
USGS	06730200	1989-07-26	231	A
USGS	06730200	1989-07-27	235	A
USGS	06730200	1989-07-28	243	A
USGS	06730200	1989-07-29	241	A
USGS	06730200	1989-07-30	315	A
USGS	06730200	1989-07-31	311	A
USGS	06730200	1989-08-01	196	A
USGS	06730200	1989-08-02	160	A
USGS	06730200	1989-08-03	127	A
USGS	06730200	1989-08-04	135	A
USGS	06730200	1989-08-05	123	A
USGS	06730200	1989-08-06	118	A
USGS	06730200	1989-08-07	120	A
USGS	06730200	1989-08-08	124	A
USGS	06730200	1989-08-09	112	A
USGS	06730200	1989-08-10	126	A
USGS	06730200	1989-08-11	131	A
USGS	06730200	1989-08-12	164	A
USGS	06730200	1989-08-13	141	A
USGS	06730200	1989-08-14	127	A
USGS	06730200	1989-08-15	110	A
USGS	06730200	1989-08-16	68	A
USGS	06730200	1989-08-17	72	A
USGS	06730200	1989-08-18	79	A
USGS	06730200	1989-08-19	73	A
USGS	06730200	1989-08-20	65	A
USGS	06730200	1989-08-21	77	A
USGS	06730200	1989-08-22	71	A
USGS	06730200	1989-08-23	76	A
USGS	06730200	1989-08-24	77	A
USGS	06730200	1989-08-25	72	A
USGS	06730200	1989-08-26	85	A
USGS	06730200	1989-08-27	100	A
USGS	06730200	1989-08-28	118	A
USGS	06730200	1989-08-29	119	A
USGS	06730200	1989-08-30	117	A
USGS	06730200	1989-08-31	116	A
USGS	06730200	1989-09-01	123	A
USGS	06730200	1989-09-02	128	A
USGS	06730200	1989-09-03	142	A
USGS	06730200	1989-09-04	140	A
USGS	06730200	1989-09-05	139	A
USGS	06730200	1989-09-06	141	A
USGS	06730200	1989-09-07	165	A
USGS	06730200	1989-09-08	185	A
USGS	06730200	1989-09-09	196	A
USGS	06730200	1989-09-10	146	A
USGS	06730200	1989-09-11	152	A
USGS	06730200	1989-09-12	98	A
USGS	06730200	1989-09-13	85	A
USGS	06730200	1989-09-14	74	A
USGS	06730200	1989-09-15	61	A
USGS	06730200	1989-09-16	39	A
USGS	06730200	1989-09-17	35	A
USGS	06730200	1989-09-18	35	A
USGS	06730200	1989-09-19	34	A
USGS	06730200	1989-09-20	33	A
USGS	06730200	1989-09-21	40	A
USGS	06730200	1989-09-22	43	A
USGS	06730200	1989-09-23	39	A
USGS	06730200	1989-09-24	39	A
USGS	06730200	1989-09-25	39	A
USGS	06730200	1989-09-26	43	A
USGS	06730200	1989-09-27	49	A
USGS	06730200	1989-09-28	45	A
USGS	06730200	1989-09-29	48	A
USGS	06730200	1989-09-30	47	A
USGS	06730200	1989-10-01	53	A
USGS	06730200	1989-10-02	63	A
USGS	06730200	1989-10-03	47	A
USGS	06730200	1989-10-04	36	A
USGS	06730200	1989-10-05	37	A
USGS	06730200	1989-10-06	32	A
USGS	06730200	1989-10-07	33	A
USGS	06730200	1989-10-08	35	A
USGS	06730200	1989-10-09	34	A
USGS	06730200	1989-10-10	32	A
USGS	06730200	1989-10-11	31	A
USGS	06730200	1989-10-12	30	A
USGS	06730200	1989-10-13	31	A
USGS	06730200	1989-10-14	33	A
USGS	06730200	1989-10-15	37	A
USGS	06730200	1989-10-16	48	A
USGS	06730200	1989-10-17	41	A
USGS	06730200	1989-10-18	41	A
USGS	06730200	1989-10-19	40	A
USGS	06730200	1989-10-20	38	A
USGS	06730200	1989-10-21	37	A
USGS	06730200	1989-10-22	34	A
USGS	06730200	1989-10-23	33	A
USGS	06730200	1989-10-24	31	A
USGS	06730200	1989-10-25	31	A
USGS	06730200	1989-10-26	32	A
USGS	06730200	1989-10-27	32	A
USGS	06730200	1989-10-28	32	A
USGS	06730200	1989-10-29	29	A
USGS	06730200	1989-10-30	30	A
USGS	06730200	1989-10-31	34	A
USGS	06730200	1989-11-01	40	A
USGS	06730200	1989-11-02	41	A
USGS	06730200	1989-11-03	42	A
USGS	06730200	1989-11-04	38	A
USGS	06730200	1989-11-05	38	A
USGS	06730200	1989-11-06	42	A
USGS	06730200	1989-11-07	59	A
USGS	06730200	1989-11-08	46	A
USGS	06730200	1989-11-09	38	A
USGS	06730200	1989-11-10	39	A
USGS	06730200	1989-11-11	39	A
USGS	06730200	1989-11-12	36	A
USGS	06730200	1989-11-13	36	A
USGS	06730200	1989-11-14	44	A
USGS	06730200	1989-11-15	49	A
USGS	06730200	1989-11-16	58	A
USGS	06730200	1989-11-17	65	A
USGS	06730200	1989-11-18	67	A
USGS	06730200	1989-11-19	63	A
USGS	06730200	1989-11-20	73	A
USGS	06730200	1989-11-21	63	A
USGS	06730200	1989-11-22	60	A
USGS	06730200	1989-11-23	61	A
USGS	06730200	1989-11-24	60	A
USGS	06730200	1989-11-25	62	A
USGS	06730200	1989-11-26	56	A
USGS	06730200	1989-11-27	60	A
USGS	06730200	1989-11-28	44	A
USGS	06730200	1989-11-29	32	A
USGS	06730200	1989-11-30	41	A
USGS	06730200	1989-12-01	32	A
USGS	06730200	1989-12-02	38	A
USGS	06730200	1989-12-03	39	A
USGS	06730200	1989-12-04	38	A
USGS	06730200	1989-12-05	42	A
USGS	06730200	1989-12-06	36	A
USGS	06730200	1989-12-07	39	A
USGS	06730200	1989-12-08	37	A
USGS	06730200	1989-12-09	37	A
USGS	06730200	1989-12-10	31	A
USGS	06730200	1989-12-11	40	A
USGS	06730200	1989-12-12	36	A
USGS	06730200	1989-12-13	40	A
USGS	06730200	1989-12-14	58	A
USGS	06730200	1989-12-15	46	A
USGS	06730200	1989-12-16	52	A
USGS	06730200	1989-12-17	47	A
USGS	06730200	1989-12-18	44	A
USGS	06730200	1989-12-19	44	A
USGS	06730200	1989-12-20	51	A
USGS	06730200	1989-12-21	45	A
USGS	06730200	1989-12-22	46	A
USGS	06730200	1989-12-23	46	A
USGS	06730200	1989-12-24	52	A
USGS	06730200	1989-12-25	50	A
USGS	06730200	1989-12-26	53	A
USGS	06730200	1989-12-27	53	A
USGS	06730200	1989-12-28	53	A
USGS	06730200	1989-12-29	52	A
USGS	06730200	1989-12-30	49	A
USGS	06730200	1989-12-31	48	A
USGS	06730200	1990-01-01	51	A
USGS	06730200	1990-01-02	51	A
USGS	06730200	1990-01-03	53	A
USGS	06730200	1990-01-04	46	A
USGS	06730200	1990-01-05	47	A
USGS	06730200	1990-01-06	47	A
USGS	06730200	1990-01-07	46	A
USGS	06730200	1990-01-08	56	A
USGS	06730200	1990-01-09	56	A
USGS	06730200	1990-01-10	55	A
USGS	06730200	1990-01-11	52	A
USGS	06730200	1990-01-12	47	A
USGS	06730200	1990-01-13	47	A
USGS	06730200	1990-01-14	46	A
USGS	06730200	1990-01-15	47	A
USGS	06730200	1990-01-16	38	A
USGS	06730200	1990-01-17	47	A
USGS	06730200	1990-01-18	49	A
USGS	06730200	1990-01-19	46	A
USGS	06730200	1990-01-20	47	A
USGS	06730200	1990-01-21	48	A
USGS	06730200	1990-01-22	45	A
USGS	06730200	1990-01-23	47	A
USGS	06730200	1990-01-24	43	A
USGS	06730200	1990-01-25	43	A
USGS	06730200	1990-01-26	48	A
USGS	06730200	1990-01-27	37	A
USGS	06730200	1990-01-28	46	A
USGS	06730200	1990-01-29	43	A
USGS	06730200	1990-01-30	45	A
USGS	06730200	1990-01-31	47	A
USGS	06730200	1990-02-01	44	A
USGS	06730200	1990-02-02	44	A
USGS	06730200	1990-02-03	43	A
USGS	06730200	1990-02-04	46	A
USGS	06730200	1990-02-05	52	A
USGS	06730200	1990-02-06	47	A
USGS	06730200	1990-02-07	50	A
USGS	06730200	1990-02-08	43	A
USGS	06730200	1990-02-09	41	A
USGS	06730200	1990-02-10	38	A
USGS	06730200	1990-02-11	39	A
USGS	06730200	1990-02-12	44	A
USGS	06730200	1990-02-13	47	A
USGS	06730200	1990-02-14	50	A
USGS	06730200	1990-02-15	41	A
USGS	06730200	1990-02-16	35	A
USGS	06730200	1990-02-17	51	A
USGS	06730200	1990-02-18	52	A
USGS	06730200	1990-02-19	53	A
USGS	06730200	1990-02-20	52	A
USGS	06730200	1990-02-21	46	A
USGS	06730200	1990-02-22	47	A
USGS	06730200	1990-02-23	42	A
USGS	06730200	1990-02-24	41	A
USGS	06730200	1990-02-25	40	A
USGS	06730200	1990-02-26	45	A
USGS	06730200	1990-02-27	42	A
USGS	06730200	1990-02-28	45	A
USGS	06730200	1990-03-01	46	A
USGS	06730200	1990-03-02	43	A
USGS	06730200	1990-03-03	44	A
USGS	06730200	1990-03-04	44	A
USGS	06730200	1990-03-05	46	A
USGS	06730200	1990-03-06	99	A
USGS	06730200	1990-03-07	73	A
USGS	06730200	1990-03-08	77	A
USGS	06730200	1990-03-09	82	A
USGS	06730200	1990-03-10	86	A
USGS	06730200	1990-03-11	92	A
USGS	06730200	1990-03-12	88	A
USGS	06730200	1990-03-13	97	A
USGS	06730200	1990-03-14	86	A
USGS	06730200	1990-03-15	85	A
USGS	06730200	1990-03-16	71	A
USGS	06730200	1990-03-17	63	A
USGS	06730200	1990-03-18	59	A
USGS	06730200	1990-03-19	52	A
USGS	06730200	1990-03-20	50	A
USGS	06730200	1990-03-21	50	A
USGS	06730200	1990-03-22	45	A
USGS	06730200	1990-03-23	42	A
USGS	06730200	1990-03-24	39	A
USGS	06730200	1990-03-25	38	A
USGS	06730200	1990-03-26	40	A
USGS	06730200	1990-03-27	43	A
USGS	06730200	1990-03-28	58	A
USGS	06730200	1990-03-29	48	A
USGS	06730200	1990-03-30	52	A
USGS	06730200	1990-03-31	49	A
USGS	06730200	1990-04-01	48	A
USGS	06730200	1990-04-02	42	A
USGS	06730200	1990-04-03	50	A
USGS	06730200	1990-04-04	53	A
USGS	06730200	1990-04-05	77	A
USGS	06730200	1990-04-06	73	A
USGS	06730200	1990-04-07	68	A
USGS	06730200	1990-04-08	79	A
USGS	06730200	1990-04-09	69	A
USGS	06730200	1990-04-10	60	A
USGS	06730200	1990-04-11	46	A
USGS	06730200	1990-04-12	44	A
USGS	06730200	1990-04-13	56	A
USGS	06730200	1990-04-14	49	A
USGS	06730200	1990-04-15	48	A
USGS	06730200	1990-04-16	73	A
USGS	06730200	1990-04-17	101	A
USGS	06730200	1990-04-18	100	A
USGS	06730200	1990-04-19	106	A
USGS	06730200	1990-04-20	117	A
USGS	06730200	1990-04-21	130	A
USGS	06730200	1990-04-22	151	A
USGS	06730200	1990-04-23	165	A
USGS	06730200	1990-04-24	183	A
USGS	06730200	1990-04-25	235	A
USGS	06730200	1990-04-26	235	A
USGS	06730200	1990-04-27	262	A
USGS	06730200	1990-04-28	246	A
USGS	06730200	1990-04-29	263	A
USGS	06730200	1990-04-30	240	A
USGS	06730200	1990-05-01	253	A
USGS	06730200	1990-05-02	225	A
USGS	06730200	1990-05-03	193	A
USGS	06730200	1990-05-04	191	A
USGS	06730200	1990-05-05	181	A
USGS	06730200	1990-05-06	182	A
USGS	06730200	1990-05-07	184	A
USGS	06730200	1990-05-08	75	A
USGS	06730200	1990-05-09	72	A
USGS	06730200	1990-05-10	88	A
USGS	06730200	1990-05-11	94	A
USGS	06730200	1990-05-12	75	A
USGS	06730200	1990-05-13	71	A
USGS	06730200	1990-05-14	85	A
USGS	06730200	1990-05-15	73	A
USGS	06730200	1990-05-16	111	A
USGS	06730200	1990-05-17	82	A
USGS	06730200	1990-05-18	54	A
USGS	06730200	1990-05-19	51	A
USGS	06730200	1990-05-20	55	A
USGS	06730200	1990-05-21	58	A
USGS	06730200	1990-05-22	81	A
USGS	06730200	1990-05-23	96	A
USGS	06730200	1990-05-24	124	A
USGS	06730200	1990-05-25	106	A
USGS	06730200	1990-05-26	160	A
USGS	06730200	1990-05-27	143	A
USGS	06730200	1990-05-28	151	A
USGS	06730200	1990-05-29	219	A
USGS	06730200	1990-05-30	127	A
USGS	06730200	1990-05-31	195	A
USGS	06730200	1990-06-01	197	A
USGS	06730200	1990-06-02	150	A
USGS	06730200	1990-06-03	95	A
USGS	06730200	1990-06-04	99	A
USGS	06730200	1990-06-05	85	A
USGS	06730200	1990-06-06	80	A
USGS	06730200	1990-06-07	84	A
USGS	06730200	1990-06-08	83	A
USGS	06730200	1990-06-09	78	A
USGS	06730200	1990-06-10	78	A
USGS	06730200	1990-06-11	91	A
USGS	06730200	1990-06-12	402	A
USGS	06730200	1990-06-13	351	A
USGS	06730200	1990-06-14	284	A
USGS	06730200	1990-06-15	308	A
USGS	06730200	1990-06-16	277	A
USGS	06730200	1990-06-17	223	A
USGS	06730200	1990-06-18	216	A
USGS	06730200	1990-06-19	269	A
USGS	06730200	1990-06-20	269	A
USGS	06730200	1990-06-21	297	A
USGS	06730200	1990-06-22	289	A
USGS	06730200	1990-06-23	273	A
USGS	06730200	1990-06-24	242	A
USGS	06730200	1990-06-25	218	A
USGS	06730200	1990-06-26	226	A
USGS	06730200	1990-06-27	255	A
USGS	06730200	1990-06-28	262	A
USGS	06730200	1990-06-29	231	A
USGS	06730200	1990-06-30	210	A
USGS	06730200	1990-07-01	196	A
USGS	06730200	1990-07-02	189	A
USGS	06730200	1990-07-03	184	A
USGS	06730200	1990-07-04	197	A
USGS	06730200	1990-07-05	213	A
USGS	06730200	1990-07-06	206	A
USGS	06730200	1990-07-07	174	A
USGS	06730200	1990-07-08	205	A
USGS	06730200	1990-07-09	224	A
USGS	06730200	1990-07-10	192	A
USGS	06730200	1990-07-11	220	A
USGS	06730200	1990-07-12	175	A
USGS	06730200	1990-07-13	119	A
USGS	06730200	1990-07-14	113	A
USGS	06730200	1990-07-15	118	A
USGS	06730200	1990-07-16	131	A
USGS	06730200	1990-07-17	132	A
USGS	06730200	1990-07-18	113	A
USGS	06730200	1990-07-19	108	A
USGS	06730200	1990-07-20	211	A
USGS	06730200	1990-07-21	265	A
